lat_lowestmode,lon_lowestmode,elev_lowestmode,shot_number,agbd,l4_quality_flag,land_cover_data/pft_class
35.033577173686524,-84.34962224386433,523.3852,61090000300416084,-9999.0,0,1
35.0332269636074,-84.34916434790486,523.7599,61090000300416085,-9999.0,0,1
35.0328768220702,-84.34870597224138,523.1701,61090000300416086,-9999.0,0,1
35.03252540270918,-84.34825939861963,544.04126,61090000300416087,-9999.0,0,1
35.03217649546424,-84.3477900310913,523.22266,61090000300416088,-9999.0,0,1
35.03182636436861,-84.34733194700414,522.93115,61090000300416089,-9999.0,0,1
35.031476191981234,-84.34687436175759,523.48065,61090000300416090,-9999.0,0,1
35.0311279167955,-84.34639956413872,492.548,61090000300416091,-9999.0,0,1
35.030775089422924,-84.34596640043851,537.56195,61090000300416092,-9999.0,0,1
35.03042499668149,-84.34550837296497,537.13477,61090000300416093,-9999.0,0,1
35.03007744002233,-84.34502728217969,494.55966,61090000300416094,-9999.0,0,1
35.029727045228164,-84.34457215726499,499.3454,61090000300416095,-9999.0,0,1
35.02937718783098,-84.34411218899977,495.25443,61090000300416096,-9999.0,0,4
35.02902448293849,-84.34367737058635,537.2473,61090000300416097,-9999.0,0,4
35.02867437077845,-84.34321893832319,536.1084,61090000300416098,-9999.0,0,4
35.02832413298802,-84.34276168282418,537.09973,61090000300416099,-9999.0,0,4
35.02797359845939,-84.3423071623361,543.06976,61090000300416100,-9999.0,0,4
35.027623411359286,-84.34184949026418,543.27795,61090000300416101,-9999.0,0,4
35.02727325693602,-84.34139152510636,542.94885,61090000300416102,-9999.0,0,4
35.026923105834165,-84.34093352835676,542.56476,61090000300416103,-9999.0,0,4
35.02657290403218,-84.34047598254476,543.0122,61090000300416104,-9999.0,0,4
35.02622233891211,-84.34002173594372,549.49506,61090000300416105,-9999.0,0,4
35.02587255101412,-84.33956036394972,542.98773,61090000300416106,-9999.0,0,4
35.02552427350422,-84.33908516308905,511.25165,61090000300416107,-9999.0,0,4
35.025171365508655,-84.3386521199629,556.4929,61090000300416108,-9999.0,0,4
35.02482118461742,-84.33819410902234,556.1678,61090000300416109,-9999.0,0,4
35.024474052898334,-84.33770816450628,504.8629,61090000300416110,-9999.0,0,4
35.024120213568416,-84.33728325168548,564.98895,61090000300416111,-9999.0,0,4
35.02377050929829,-84.33682046110677,555.9785,61090000300416112,-9999.0,0,4
35.02342022971525,-84.33636273210702,556.21954,61090000300416113,-9999.0,0,4
35.023063541625866,-84.33596323011804,662.77344,61090000300416114,-9999.0,0,4
35.02271963572814,-84.33544693252296,556.1106,61090000300416115,-9999.0,0,4
35.02236930652584,-84.33498895508396,555.9283,61090000300416116,-9999.0,0,4
35.02202224646204,-84.33450089325483,500.83237,61090000300416117,-9999.0,0,4
35.021671768854034,-84.33404369344599,502.0849,61090000300416118,-9999.0,0,4
35.02132126892755,-84.33358637197507,503.12222,61090000300416119,-9999.0,0,4
35.02096811376473,-84.33315291919958,547.7393,61090000300416120,-9999.0,0,4
35.02061760344074,-84.33269498172967,547.6629,61090000300416121,-9999.0,0,4
35.02026702813954,-84.33223725038306,547.96625,61090000300416122,-9999.0,0,4
35.01991832422377,-84.33176204106512,516.3663,61090000300416123,7.2310586,0,4
35.01956764426544,-84.33130461678407,517.1907,61090000300416124,-9999.0,0,4
35.01921681553445,-84.33084877718672,520.75336,61090000300416125,-9999.0,0,4
35.01886575567963,-84.33039456472842,527.2878,61090000300416126,-9999.0,0,4
35.01851466297774,-84.3299401536722,533.4592,61090000300416127,-9999.0,0,4
35.01816224806139,-84.32949727165641,560.67773,61090000300416128,-9999.0,0,4
35.01781138304367,-84.32903971585938,561.1059,61090000300416129,-9999.0,0,4
35.01746055294525,-84.32858128451674,559.9347,61090000300416130,-9999.0,0,4
35.017109536325755,-84.32812403337222,560.92017,61090000300416131,-9999.0,0,4
35.01675855459018,-84.32766597702995,560.4448,61090000300416132,-9999.0,0,4
35.01640747109688,-84.32720841010328,560.87555,61090000300416133,-9999.0,0,4
35.01605637070116,-84.32675059866385,560.8782,61090000300416134,-9999.0,0,4
35.01570523726008,-84.32629273125355,560.802,61090000300416135,-9999.0,0,4
35.01535407901921,-84.32583477115232,560.5858,61090000300416136,-9999.0,0,4
35.01500290771037,-84.3253766562728,560.12085,61090000300416137,-9999.0,0,4
35.01465169771746,-84.32491866483325,559.91925,61090000300416138,-9999.0,0,4
35.01430042990732,-84.32446100903864,560.37445,61090000300416139,-9999.0,0,4
35.01394917881803,-84.32400305224829,560.32916,61090000300416140,-9999.0,0,4
35.01359792833572,-84.32354497920232,560.12665,61090000300416141,-9999.0,0,4
35.01324664563914,-84.32308713720337,560.4044,61090000300416142,-9999.0,0,4
35.0128954039831,-84.3226288942203,560.0153,61090000300416143,-9999.0,0,4
35.01254414774154,-84.32217080498032,559.97577,61090000300416144,-9999.0,0,4
35.01219289299797,-84.32171276487588,560.0999,61090000300416145,-9999.0,0,4
35.01184167518773,-84.32125447940324,559.85834,61090000300416146,-9999.0,0,4
35.011490448525464,-84.32079642726643,560.1255,61090000300416147,-9999.0,0,4
35.011139283455144,-84.32033799207804,559.78503,61090000300416148,-9999.0,0,4
35.010788119978464,-84.3198797719151,559.9317,61090000300416149,-9999.0,0,4
35.010437021487256,-84.31942122437525,559.58203,61090000300416150,-9999.0,0,4
35.010085926261354,-84.31896296321077,559.85925,61090000300416151,-9999.0,0,4
35.009734896765046,-84.31850444811192,559.7852,61090000300416152,-9999.0,0,4
35.00938393318693,-84.31804572556672,559.4484,61090000300416153,-9999.0,0,4
35.0090307304306,-84.3176078553959,597.2986,61090000300416154,-9999.0,0,4
35.00868212738361,-84.31712845152877,559.43585,61090000300416155,-9999.0,0,4
35.00833128804967,-84.31666982459005,559.60236,61090000300416156,-9999.0,0,4
35.00798051825065,-84.31621090961092,559.32983,61090000300416157,-9999.0,0,4
35.007629771739964,-84.31575210159491,559.325,61090000300416158,-9999.0,0,4
35.007277456695185,-84.31530787841474,586.0071,61090000300416159,-9999.0,0,4
35.00692840649205,-84.31483413436047,558.8436,61090000300416160,-9999.0,0,4
35.006577734553915,-84.31437539643697,559.11017,61090000300416161,-9999.0,0,4
35.006227090399996,-84.31391658973892,559.2733,61090000300416162,-9999.0,0,4
35.0058764790998,-84.31345763476706,559.17535,61090000300416163,-9999.0,0,4
35.005525886832366,-84.31299862102833,558.9678,61090000300416164,-9999.0,0,4
35.00517527739431,-84.31253985219328,559.1905,61090000300416165,-9999.0,0,4
35.004824711624416,-84.31208073453675,558.7485,61090000300416166,-9999.0,0,4
35.00447408494609,-84.3116221968755,559.3225,61090000300416167,-9999.0,0,4
35.00412352108519,-84.31116306689665,558.7623,61090000300416168,-9999.0,0,4
35.00377291199005,-84.31070430494309,558.8063,61090000300416169,-9999.0,0,4
35.00342233541203,-84.31024516334547,558.078,61090000300416170,-9999.0,0,4
35.00307165783632,-84.30978683395878,558.7386,61090000300416171,-9999.0,0,4
35.00271966205922,-84.30934037262375,580.9597,61090000300416172,-9999.0,0,4
35.00237033219428,-84.30886942094065,558.35675,61090000300416173,-9999.0,0,4
35.00201958614235,-84.3084111760544,558.81696,61090000300416174,-9999.0,0,4
35.00166886410356,-84.30795245693798,558.2699,61090000300416175,-9999.0,0,4
35.00131808126074,-84.30749401894914,558.07794,61090000300416176,-9999.0,0,4
35.00096721224013,-84.30703605644457,558.584,61090000300416177,-9999.0,0,4
35.000616352292106,-84.30657766202475,558.1219,61090000300416178,-9999.0,0,4
35.00026539999516,-84.30611977015647,558.3973,61090000300416179,-9999.0,0,4
34.999914431857796,-84.30566170207665,558.18427,61090000300416180,-9999.0,0,4
34.99956339934193,-84.30520393501303,558.3637,61090000300416181,-9999.0,0,4
34.99921235220978,-84.30474602757307,558.1449,61090000300416182,-9999.0,0,4
34.99886125204097,-84.30428836422567,558.23944,61090000300416183,-9999.0,0,4
34.99851015457022,-84.30383045635477,557.76874,61090000300416184,-9999.0,0,4
34.99815898884913,-84.30337298142027,557.98,61090000300416185,-9999.0,0,4
34.99780784777662,-84.30291511210844,557.37634,61090000300416186,-9999.0,0,4
34.997456627179496,-84.30245782799817,557.75684,61090000300416187,-9999.0,0,4
34.997105402530394,-84.30200046453025,557.9206,61090000300416188,-9999.0,0,4
34.99675419281809,-84.30154286997731,557.6036,61090000300416189,-9999.0,0,4
34.996402927620856,-84.30108572058785,558.05005,61090000300416190,-9999.0,0,4
34.996051702665845,-84.30062816035522,557.71136,61090000300416191,-9999.0,0,4
34.99570044137557,-84.30017091106882,557.91754,61090000300416192,-9999.0,0,4
34.99534922520194,-84.29971326028397,557.37897,61090000300416193,-9999.0,0,4
34.994997999504726,-84.29925573386357,557.06696,61090000300416194,-9999.0,0,4
34.99464671782487,-84.2987987762023,557.8058,61090000300416195,-9999.0,0,4
34.994295534588325,-84.29834100413325,557.08276,61090000300416196,-9999.0,0,4
34.9939442871147,-84.29788393312276,557.6747,61090000300416197,-9999.0,0,4
34.99359312445161,-84.29742621546954,557.13666,61090000300416198,-9999.0,0,4
34.99324193722674,-84.29696889175759,557.37604,61090000300416199,-9999.0,0,4
34.99289079457346,-84.29651134455207,557.28064,61090000300416200,-9999.0,0,4
34.99253974319662,-84.29605317429957,556.1328,61090000300416201,-9999.0,0,4
34.992188637696096,-84.29559573173513,556.41003,61090000300416202,-9999.0,0,4
34.99183755931008,-84.29513828719121,556.7809,61090000300416203,-9999.0,0,4
34.991486524798944,-84.29468067196355,556.92694,61090000300416204,-9999.0,0,4
34.99113553117057,-84.29422288142663,556.83185,61090000300416205,-9999.0,0,4
34.990784528822076,-84.29376536953997,557.30865,61090000300416206,-9999.0,0,4
34.990433613958345,-84.29330722601246,556.6882,61090000300416207,-9999.0,0,4
34.99008266579266,-84.29284954229756,556.9497,61090000300416208,-9999.0,0,4
34.989731768907504,-84.29239152722069,556.6385,61090000300416209,-9999.0,0,4
34.98938088220648,-84.29193353332921,556.388,61090000300416210,-9999.0,0,4
34.989029984909266,-84.29147573550252,556.50543,61090000300416211,-9999.0,0,4
34.98867911337822,-84.29101778818732,556.34814,61090000300416212,-9999.0,0,4
34.98832822481148,-84.29056006298477,556.5835,61090000300416213,-9999.0,0,4
34.98797737849455,-84.29010199220984,556.16626,61090000300416214,-9999.0,0,4
34.987626475206405,-84.28964447112052,556.7176,61090000300416215,-9999.0,0,4
34.98727564024707,-84.28918633459136,556.1006,61090000300416216,-9999.0,0,4
34.986924778391526,-84.28872843789537,555.8641,61090000300416217,-9999.0,0,4
34.98657379854687,-84.28827070294473,556.058,61090000300416218,-9999.0,0,4
34.98622284355226,-84.28781269758137,555.67926,61090000300416219,-9999.0,0,4
34.98587183672844,-84.28735510105153,555.9571,61090000300416220,-9999.0,0,4
34.98552084628546,-84.28689727829769,555.7199,61090000300416221,-9999.0,0,4
34.98516980412607,-84.28643982748538,556.04956,61090000300416222,-9999.0,0,4
34.98481435773559,-84.28602241934232,629.3528,61090000300416223,-9999.0,0,4
34.9844676948513,-84.28552477765386,556.0586,61090000300416224,-9999.0,0,4
34.98411662346457,-84.28506718465549,555.72595,61090000300416225,-9999.0,0,4
34.98376553565282,-84.2846095705193,555.1979,61090000300416226,-9999.0,0,4
34.98341436247459,-84.28415255589225,555.60315,61090000300416227,-9999.0,0,4
34.983063207080384,-84.28369522492582,555.27734,61090000300416228,-9999.0,0,4
34.982711992341315,-84.28323829793585,555.5471,61090000300416229,-9999.0,0,4
34.98236078518509,-84.28278118093505,555.33997,61090000300416230,-9999.0,0,4
34.98200953072161,-84.28232440922731,555.64056,61090000300416231,-9999.0,0,4
34.98165829670199,-84.28186738133613,555.3628,61090000300416232,-9999.0,0,4
34.98130709768352,-84.28140998030096,554.305,61090000300416233,-9999.0,0,4
34.9809557726781,-84.28095370234716,555.2077,61090000300416234,-9999.0,0,4
34.98060451651229,-84.28049679431126,554.8806,61090000300416235,-9999.0,0,4
34.98025321650961,-84.28004030960683,555.2563,61090000300416236,-9999.0,0,4
34.97990196273572,-84.27958343395474,554.8623,61090000300416237,-9999.0,0,4
34.97955065410281,-84.27912712605735,555.4557,61090000300416238,-9999.0,0,4
34.97919942603717,-84.27867016220773,554.8158,61090000300416239,-9999.0,0,4
34.97884815702682,-84.27821368697043,555.039,61090000300416240,-9999.0,0,4
34.978496927323576,-84.27775697190708,554.81055,61090000300416241,-9999.0,0,4
34.978145727087814,-84.2773001425385,554.36694,61090000300416242,-9999.0,0,4
34.97744333451494,-84.27638695405693,554.36285,61090000300416243,-9999.0,0,4
